caseid,state,X_trump,X_harris,selfvoted_2024,validated_voter
1872861382,51,0.0,0.0,0.0,1
1872863682,18,0.0,0.0,0.0,1
1872862992,37,0.0,0.0,0.0,1
1872861546,39,0.0,0.0,0.0,0
1872027470,9,0.0,0.0,0.0,0
1872862004,37,0.0,0.0,0.0,0
1872860220,25,0.0,0.0,0.0,1
1872864662,44,0.0,0.0,0.0,1
1872983808,4,0.0,0.0,0.0,1
1872863362,6,0.0,0.0,0.0,1
1872862226,36,0.0,0.0,0.0,1
1872861832,37,0.0,0.0,0.0,1
1872864584,42,0.0,0.0,,0
1872862168,4,0.0,0.0,0.0,1
1872998514,34,0.0,0.0,0.0,1
1872961086,12,0.0,0.0,0.0,1
1872864526,51,0.0,0.0,0.0,1
1872863354,54,0.0,0.0,0.0,1
1872984144,48,0.0,0.0,,0
1872999392,4,0.0,0.0,0.0,1
1872860886,20,0.0,0.0,0.0,1
1872998670,37,0.0,0.0,0.0,1
1872863436,47,0.0,0.0,0.0,0
1872860328,41,0.0,0.0,0.0,1
1872860974,51,0.0,0.0,0.0,1
1872994704,6,0.0,0.0,,0
1872861002,51,0.0,0.0,0.0,1
1872490166,36,0.0,0.0,0.0,1
1872990858,42,0.0,0.0,0.0,1
1872375158,4,0.0,0.0,0.0,1
1872863878,54,0.0,0.0,0.0,1
1872865718,27,0.0,0.0,,1
1872864440,42,0.0,0.0,0.0,1
1872861444,27,0.0,0.0,0.0,1
1872862914,26,0.0,0.0,0.0,1
1872862382,40,0.0,0.0,,1
1872861296,25,0.0,0.0,0.0,1
1872860542,47,0.0,0.0,0.0,1
1872863474,22,0.0,0.0,0.0,1
1872861554,42,0.0,0.0,0.0,1
1872864142,17,0.0,0.0,0.0,1
1872998636,31,0.0,0.0,0.0,1
1872863808,19,0.0,0.0,0.0,1
1872863210,40,0.0,0.0,0.0,1
1872862518,28,0.0,0.0,0.0,1
1872861280,54,0.0,0.0,0.0,1
1872863592,42,0.0,0.0,0.0,1
1870929286,6,0.0,0.0,0.0,1
1872864464,48,0.0,0.0,0.0,1
1872861970,42,0.0,0.0,0.0,1
1872864552,12,0.0,0.0,0.0,1
1872860420,17,0.0,0.0,0.0,1
1872861804,13,0.0,0.0,0.0,1
1872863014,47,0.0,0.0,0.0,1
1872861022,39,0.0,0.0,0.0,1
1870054974,4,0.0,0.0,0.0,1
1872864150,24,0.0,0.0,0.0,1
1872862998,48,0.0,0.0,0.0,1
1870124882,25,0.0,0.0,0.0,1
1872863508,4,0.0,0.0,0.0,1
1872984224,35,0.0,0.0,0.0,1
1872998830,13,0.0,0.0,,1
1872864262,39,0.0,0.0,0.0,1
1872861238,42,0.0,0.0,0.0,1
1872861012,12,0.0,0.0,0.0,1
1873024092,12,0.0,0.0,0.0,1
1872863504,51,0.0,0.0,0.0,1
1872863350,4,0.0,0.0,0.0,1
1872860954,26,0.0,0.0,0.0,1
1870933242,18,0.0,0.0,0.0,1
1872864362,27,0.0,0.0,0.0,1
1872862316,37,0.0,0.0,0.0,1
1872491808,13,0.0,0.0,0.0,1
1870933656,6,0.0,0.0,,0
1872862342,33,0.0,0.0,0.0,1
1872863198,48,0.0,0.0,0.0,1
1873025440,28,0.0,0.0,,0
1871857944,27,0.0,0.0,,0
1870934300,39,0.0,0.0,,1
1872860248,40,0.0,0.0,0.0,1
1872860324,48,0.0,0.0,0.0,1
1872863550,45,0.0,0.0,0.0,1
1872861298,9,0.0,0.0,0.0,1
1872984218,26,0.0,0.0,0.0,1
1872861670,25,0.0,0.0,0.0,1
1873017040,48,0.0,0.0,0.0,0
1872863472,42,0.0,0.0,0.0,1
1872229298,44,0.0,0.0,0.0,1
1870322978,47,0.0,0.0,,0
1872862056,39,0.0,0.0,0.0,0
1872998436,5,0.0,0.0,0.0,1
1872861978,42,0.0,0.0,0.0,1
1870932412,17,0.0,0.0,0.0,1
1872860846,48,0.0,0.0,,0
1872863260,51,0.0,0.0,0.0,1
1870929582,24,0.0,0.0,0.0,1
1872860936,6,0.0,0.0,0.0,1
1873029792,36,0.0,0.0,0.0,0
1872863790,38,0.0,0.0,0.0,1
1872652418,41,0.0,0.0,0.0,1
1872862924,20,0.0,0.0,0.0,1
1872863710,47,0.0,0.0,0.0,1
1872862340,37,0.0,0.0,0.0,1
1872862904,27,0.0,0.0,0.0,1
1872863744,34,0.0,0.0,,0
1872862850,34,0.0,0.0,0.0,1
1872145732,17,0.0,0.0,,0
1873020282,25,0.0,0.0,0.0,1
1872863830,17,0.0,0.0,0.0,1
1873044862,22,0.0,0.0,0.0,1
1872861494,39,0.0,0.0,0.0,1
1872983652,48,0.0,0.0,0.0,0
1872328466,6,0.0,0.0,0.0,1
1872860458,48,0.0,0.0,0.0,1
1872895022,39,0.0,0.0,0.0,1
1873045244,23,0.0,0.0,0.0,1
1873031148,36,0.0,0.0,0.0,1
1872863962,17,0.0,0.0,0.0,1
1872864044,12,0.0,0.0,0.0,1
1873029094,13,0.0,0.0,0.0,1
1872863816,12,0.0,0.0,0.0,1
1872862516,48,0.0,0.0,0.0,1
1873045202,6,0.0,0.0,0.0,1
1872860432,6,0.0,0.0,0.0,1
1872984094,42,0.0,0.0,0.0,1
1872864260,12,0.0,0.0,0.0,1
1872861786,23,0.0,0.0,0.0,1
1870929146,6,0.0,0.0,0.0,0
1872861128,42,0.0,0.0,0.0,1
1872862740,27,0.0,0.0,0.0,1
1872941562,42,0.0,0.0,,0
1873045248,13,0.0,0.0,0.0,0
1872860692,8,0.0,0.0,0.0,0
1872862102,48,0.0,0.0,0.0,1
1872861488,6,0.0,0.0,0.0,1
1872861476,12,0.0,0.0,0.0,1
1873058834,32,0.0,0.0,0.0,1
1870642728,13,0.0,0.0,0.0,1
1872861294,12,0.0,0.0,0.0,1
1873039766,13,0.0,0.0,0.0,1
1872861730,47,0.0,0.0,0.0,1
1872861736,42,0.0,0.0,0.0,1
1870379896,12,0.0,0.0,0.0,1
1872057648,4,0.0,0.0,0.0,1
1872861912,36,0.0,0.0,,0
1872864676,42,0.0,0.0,0.0,1
1872861320,6,0.0,0.0,0.0,0
1872694590,37,0.0,0.0,0.0,1
1872860790,36,0.0,0.0,0.0,1
1872493578,48,0.0,0.0,0.0,1
1872860454,34,0.0,0.0,0.0,1
1872862320,6,0.0,0.0,,0
1872860452,55,0.0,0.0,0.0,1
1872860754,55,0.0,0.0,0.0,1
1872861830,45,0.0,0.0,0.0,1
1872861568,4,0.0,0.0,0.0,1
1872861882,34,0.0,0.0,0.0,1
1872862896,27,0.0,0.0,0.0,1
1872861104,49,0.0,0.0,0.0,1
1872862208,41,0.0,0.0,0.0,1
1872862614,39,0.0,0.0,0.0,1
1872734724,51,0.0,0.0,0.0,1
1872860456,42,0.0,0.0,0.0,1
1872568248,28,0.0,0.0,0.0,0
1872863406,36,0.0,0.0,0.0,1
1872863774,29,0.0,0.0,0.0,1
1872863932,42,0.0,0.0,0.0,1
1872863340,42,0.0,0.0,0.0,1
1872883282,12,0.0,0.0,,0
1872230622,32,0.0,0.0,0.0,1
1872273050,4,0.0,0.0,0.0,1
1871208380,18,0.0,0.0,0.0,1
1870764848,12,0.0,0.0,0.0,1
1871605968,42,0.0,0.0,0.0,0
1867118126,9,0.0,0.0,,0
1872453900,48,0.0,0.0,0.0,0
1872223218,51,0.0,0.0,0.0,1
1872694658,6,0.0,0.0,0.0,1
1872524508,6,0.0,0.0,,0
1870622054,12,0.0,0.0,,1
1871415800,53,0.0,0.0,0.0,1
1872860258,6,0.0,0.0,0.0,1
1872088042,17,0.0,0.0,0.0,1
1869111922,12,0.0,0.0,0.0,1
1872913912,8,0.0,0.0,,0
1872546238,56,0.0,0.0,0.0,0
1872066814,27,0.0,0.0,0.0,1
1872860726,17,0.0,0.0,,0
1872860668,53,0.0,0.0,0.0,1
1872863416,39,0.0,0.0,0.0,1
1872863702,47,0.0,0.0,0.0,0
1872863864,18,0.0,0.0,0.0,1
1870932374,12,0.0,0.0,0.0,1
1872860938,12,0.0,0.0,0.0,1
1872862094,12,0.0,0.0,0.0,0
1872861348,47,0.0,0.0,0.0,1
1872864596,37,0.0,0.0,0.0,1
1872864658,28,0.0,0.0,0.0,1
1872860984,53,0.0,0.0,0.0,1
1872509170,9,0.0,0.0,0.0,1
1872510224,53,0.0,0.0,0.0,1
1872094782,22,0.0,0.0,0.0,1
1867483674,37,0.0,0.0,0.0,1
1872861216,53,0.0,0.0,0.0,1
1872861744,55,0.0,0.0,0.0,1
1873080506,48,0.0,0.0,0.0,1
1872860208,47,0.0,0.0,0.0,1
1872452228,6,0.0,0.0,0.0,1
1873045998,47,0.0,0.0,0.0,1
1872862096,51,0.0,0.0,0.0,1
1872860752,56,0.0,0.0,0.0,1
1872863582,20,0.0,0.0,0.0,1
1872374864,49,0.0,0.0,0.0,1
1872694580,18,0.0,0.0,0.0,0
1872861270,6,0.0,0.0,0.0,1
1872864060,49,0.0,0.0,0.0,0
1872861710,48,0.0,0.0,0.0,1
1873037804,34,0.0,0.0,,0
1873081972,47,0.0,0.0,0.0,1
1872863800,40,0.0,0.0,0.0,1
1873080972,23,0.0,0.0,0.0,1
1870933284,5,0.0,0.0,0.0,1
1873046204,36,0.0,0.0,0.0,1
1872860798,47,0.0,0.0,0.0,1
1872542572,48,0.0,0.0,0.0,1
1873095234,55,0.0,0.0,,0
1872862184,17,0.0,0.0,0.0,1
1872861706,42,0.0,0.0,0.0,1
1872862730,36,0.0,0.0,0.0,1
1872862076,48,0.0,0.0,0.0,1
1872861184,36,0.0,0.0,0.0,1
1872864698,42,0.0,0.0,0.0,1
1873088880,51,0.0,0.0,0.0,1
1872863858,4,0.0,0.0,0.0,1
1872861840,4,0.0,0.0,0.0,1
1872861544,39,0.0,0.0,0.0,1
1873081366,18,0.0,0.0,0.0,1
1872863134,39,0.0,0.0,0.0,1
1873089714,48,0.0,0.0,0.0,1
1872860738,48,0.0,0.0,0.0,1
1872861066,48,0.0,0.0,0.0,1
1873088464,42,0.0,0.0,0.0,1
1873088718,6,0.0,0.0,0.0,0
1872861802,36,0.0,0.0,0.0,1
1872860386,4,0.0,0.0,0.0,1
1873095824,51,0.0,0.0,0.0,1
1872863726,34,0.0,0.0,0.0,1
1872862540,33,0.0,0.0,0.0,1
1872862192,36,0.0,0.0,0.0,0
1872862648,12,0.0,0.0,0.0,1
1872864490,6,0.0,0.0,,0
1872863742,29,0.0,0.0,0.0,1
1872861656,32,0.0,0.0,0.0,1
1873082116,4,0.0,0.0,0.0,1
1873081414,51,0.0,0.0,,0
1872864634,12,0.0,0.0,,1
1872862180,6,0.0,0.0,0.0,1
1872862640,26,0.0,0.0,0.0,0
1873086976,42,0.0,0.0,,1
1870930360,39,0.0,0.0,0.0,1
1872860782,49,0.0,0.0,0.0,1
1872861036,37,0.0,0.0,0.0,1
1872863836,37,0.0,0.0,0.0,1
1873029702,48,0.0,0.0,0.0,1
1872589220,26,0.0,0.0,0.0,1
1872864594,31,0.0,0.0,0.0,1
1872861442,27,0.0,0.0,,0
1872861030,51,0.0,0.0,0.0,1
1873111054,51,0.0,0.0,0.0,1
1872861716,34,0.0,0.0,0.0,1
1872861628,16,0.0,0.0,0.0,1
1873095262,53,0.0,0.0,0.0,0
1873110854,55,0.0,0.0,0.0,1
1872861792,22,0.0,0.0,0.0,1
1872862926,36,0.0,0.0,0.0,0
1872861522,32,0.0,0.0,0.0,1
1872427996,6,0.0,0.0,0.0,1
1872864248,26,0.0,0.0,0.0,1
1873111622,47,0.0,0.0,0.0,1
1871916948,51,0.0,0.0,0.0,1
1872109660,6,0.0,0.0,0.0,1
1870359190,45,0.0,0.0,0.0,1
1872860656,13,0.0,0.0,0.0,1
1873096226,51,0.0,0.0,0.0,1
1872863840,6,0.0,0.0,0.0,1
1873111634,18,0.0,0.0,,0
1872862326,17,0.0,0.0,0.0,1
1872862806,42,0.0,0.0,0.0,0
1872860334,25,0.0,0.0,0.0,1
1872863526,36,0.0,0.0,0.0,1
1872375322,5,0.0,0.0,,0
1873114636,12,0.0,0.0,0.0,0
1872862344,26,0.0,0.0,0.0,0
1872860934,10,0.0,0.0,0.0,1
1872863334,12,0.0,0.0,0.0,1
1872864326,55,0.0,0.0,0.0,1
1872864020,53,0.0,0.0,0.0,1
1872861842,4,0.0,0.0,0.0,1
1870929360,55,0.0,0.0,0.0,1
1872861290,41,0.0,0.0,0.0,0
1872860662,26,0.0,0.0,0.0,1
1872861264,24,0.0,0.0,0.0,1
1873111658,12,0.0,0.0,0.0,1
1872862432,29,0.0,0.0,0.0,1
1872862522,48,0.0,0.0,0.0,0
1872862352,33,0.0,0.0,0.0,1
1873111902,24,0.0,0.0,,0
1872861244,48,0.0,0.0,0.0,1
1873124714,9,0.0,0.0,0.0,1
1872861676,12,0.0,0.0,0.0,1
1873110968,25,0.0,0.0,0.0,0
1872860238,25,0.0,0.0,0.0,1
1872861440,34,0.0,0.0,0.0,1
1872861380,30,0.0,0.0,0.0,0
1872860492,8,0.0,0.0,0.0,1
1872860746,36,0.0,0.0,,0
1873124928,53,0.0,0.0,,0
1872861398,36,0.0,0.0,0.0,1
1873126094,51,0.0,0.0,0.0,1
1873125324,6,0.0,0.0,,0
1872862156,26,0.0,0.0,0.0,1
1871143398,46,0.0,0.0,0.0,1
1872864228,39,0.0,0.0,0.0,1
1872862454,36,0.0,0.0,0.0,1
1871621258,12,0.0,0.0,0.0,1
1872864002,6,0.0,0.0,0.0,1
1870931362,6,0.0,0.0,,1
1872426322,47,0.0,0.0,0.0,1
1872860400,47,0.0,0.0,0.0,1
1872861336,55,0.0,0.0,0.0,1
1872860972,41,0.0,0.0,0.0,1
1872323704,18,0.0,0.0,0.0,1
1872860704,48,0.0,0.0,0.0,1
1872863030,17,0.0,0.0,0.0,1
1872861776,37,0.0,0.0,0.0,1
1872861646,6,0.0,0.0,0.0,1
1872862994,17,0.0,0.0,,0
1872862750,48,0.0,0.0,0.0,1
1872861278,49,0.0,0.0,,0
1872860264,17,0.0,0.0,0.0,1
1872863448,42,0.0,0.0,0.0,1
1872864208,48,0.0,0.0,0.0,1
1872863752,15,0.0,0.0,0.0,1
1872863410,26,0.0,0.0,0.0,1
1872864452,48,0.0,0.0,0.0,1
1873137610,36,0.0,0.0,,0
1872863618,36,0.0,0.0,0.0,1
1873125704,31,0.0,0.0,0.0,1
1872862948,42,0.0,0.0,0.0,1
1872241178,12,0.0,0.0,,0
1872094646,16,0.0,0.0,0.0,1
1873124716,35,0.0,0.0,0.0,0
1872861944,28,0.0,0.0,0.0,0
1872861972,19,0.0,0.0,0.0,1
1872864382,45,0.0,0.0,0.0,1
1870931830,4,0.0,0.0,0.0,1
1872861374,19,0.0,0.0,0.0,1
1872864250,8,0.0,0.0,0.0,1
1872848538,8,0.0,0.0,0.0,1
1872278062,9,0.0,0.0,0.0,1
1872862810,12,0.0,0.0,,0
1872863938,13,0.0,0.0,0.0,1
1872860272,24,0.0,0.0,0.0,1
1872809746,6,0.0,0.0,0.0,1
1873126142,18,0.0,0.0,0.0,1
1872864510,13,0.0,0.0,0.0,1
1872471012,51,0.0,0.0,0.0,1
1873118224,36,0.0,0.0,0.0,1
1872864610,47,0.0,0.0,,0
1872862186,36,0.0,0.0,0.0,1
1872862430,4,0.0,0.0,0.0,1
1872864530,48,0.0,0.0,,1
1873110306,17,0.0,0.0,,0
1873153530,6,0.0,0.0,0.0,1
1872860630,18,0.0,0.0,0.0,1
1872860270,17,0.0,0.0,0.0,1
1872864620,48,0.0,0.0,,0
1873103338,36,0.0,0.0,,0
1870929490,28,0.0,0.0,,0
1872862714,45,0.0,0.0,0.0,0
1873160286,51,0.0,0.0,,1
1873118854,47,0.0,0.0,0.0,1
1872860516,13,0.0,0.0,0.0,1
1872863286,28,0.0,0.0,0.0,1
1872863990,39,0.0,0.0,0.0,1
1873140154,48,0.0,0.0,,0
1873133264,40,0.0,0.0,0.0,1
1872863106,45,0.0,0.0,0.0,1
1873164756,19,0.0,0.0,0.0,1
1873153768,17,0.0,0.0,0.0,1
1872860384,48,0.0,0.0,0.0,1
1873156078,42,0.0,0.0,,0
1872860550,50,0.0,0.0,0.0,1
1872491682,6,0.0,0.0,0.0,1
1873158998,36,0.0,0.0,0.0,1
1872861564,54,0.0,0.0,0.0,1
1872864246,42,0.0,0.0,0.0,1
1872860362,36,0.0,0.0,0.0,1
1872426686,48,0.0,0.0,0.0,0
1872861388,53,0.0,0.0,0.0,1
1873166488,36,0.0,0.0,,0
1872861018,17,0.0,0.0,,0
1872862338,26,0.0,0.0,0.0,1
1872863086,55,0.0,0.0,0.0,1
1873165878,18,0.0,0.0,,0
1872864158,53,0.0,0.0,0.0,1
1872860712,12,0.0,0.0,0.0,1
1872000716,48,0.0,0.0,0.0,1
1872862572,53,0.0,0.0,0.0,1
1873183900,51,0.0,0.0,0.0,1
1872650232,36,0.0,0.0,0.0,1
1873032080,53,0.0,0.0,0.0,1
1872863452,29,0.0,0.0,0.0,1
1872861536,42,0.0,0.0,0.0,1
1873166758,13,0.0,0.0,0.0,1
1872863404,39,0.0,0.0,0.0,1
1872606178,34,0.0,0.0,,0
1872861894,17,0.0,0.0,0.0,1
1872860890,51,0.0,0.0,0.0,1
1872626014,26,0.0,0.0,0.0,1
1872861594,48,0.0,0.0,0.0,1
1873168272,45,0.0,0.0,,0
1872860958,12,0.0,0.0,0.0,1
1873177354,36,0.0,0.0,,1
1872864694,48,0.0,0.0,0.0,1
1872863328,48,0.0,0.0,0.0,1
1872861980,13,0.0,0.0,,0
1872860686,45,0.0,0.0,0.0,1
1872863148,41,0.0,0.0,0.0,0
1872862030,4,0.0,0.0,0.0,1
1872860380,12,0.0,0.0,0.0,1
1873191296,48,0.0,0.0,0.0,0
1872864636,6,0.0,0.0,0.0,1
1873193302,45,0.0,0.0,,0
1872863548,36,0.0,0.0,0.0,1
1872527864,48,0.0,0.0,0.0,1
1872862582,37,0.0,0.0,0.0,1
1870928948,6,0.0,0.0,,1
1872862682,12,0.0,0.0,0.0,1
1873183420,29,0.0,0.0,0.0,1
1872863418,6,0.0,0.0,0.0,1
1870930532,39,0.0,0.0,0.0,1
1870933670,4,0.0,0.0,0.0,0
1872864160,51,0.0,0.0,0.0,1
1872861352,55,0.0,0.0,0.0,1
1870928746,6,0.0,0.0,0.0,1
1872277382,17,0.0,0.0,0.0,1
1873153716,21,0.0,0.0,0.0,1
1872861598,6,0.0,0.0,0.0,0
1872860622,24,0.0,0.0,0.0,1
1873206222,21,0.0,0.0,,0
1873205416,47,0.0,0.0,,0
1873193044,47,0.0,0.0,0.0,0
1872861876,36,0.0,0.0,,0
1872862086,51,0.0,0.0,,0
1872863276,42,0.0,0.0,0.0,1
1872860428,23,0.0,0.0,0.0,1
1872860434,29,0.0,0.0,0.0,1
1872861200,17,0.0,0.0,,0
1873052022,48,0.0,0.0,0.0,1
1872863292,42,0.0,0.0,0.0,1
1870929352,13,0.0,0.0,0.0,1
1872862930,6,0.0,0.0,0.0,1
1872863520,49,0.0,0.0,0.0,0
1872863316,45,0.0,0.0,0.0,1
1872184452,45,0.0,0.0,0.0,1
1872864140,55,0.0,0.0,0.0,1
1872863758,51,0.0,0.0,0.0,0
1872864456,17,0.0,0.0,0.0,1
1870932404,6,0.0,0.0,0.0,0
1872527694,40,0.0,0.0,0.0,1
1872863704,40,0.0,0.0,0.0,1
1872863964,55,0.0,0.0,0.0,1
1872860226,48,0.0,0.0,0.0,1
1873173854,47,0.0,0.0,0.0,1
1872861330,12,0.0,0.0,0.0,1
1872861046,48,0.0,0.0,0.0,1
1872862646,37,0.0,0.0,0.0,1
1872864640,47,0.0,0.0,0.0,0
1872863562,29,0.0,0.0,0.0,1
1873151666,34,0.0,0.0,0.0,0
1870928456,12,0.0,0.0,0.0,1
1872860634,41,0.0,0.0,0.0,1
1872862754,48,0.0,0.0,0.0,1
1873235710,37,0.0,0.0,,0
1872862742,48,0.0,0.0,0.0,1
1872862716,51,0.0,0.0,0.0,1
1872861412,37,0.0,0.0,0.0,1
1872861514,12,0.0,0.0,0.0,1
1870930956,12,0.0,0.0,,1
1872861086,6,0.0,0.0,0.0,1
1872860364,53,0.0,0.0,0.0,1
1873235220,42,0.0,0.0,0.0,1
1872864312,41,0.0,0.0,0.0,1
1872862120,13,0.0,0.0,0.0,1
1872863648,4,0.0,0.0,0.0,1
1872863540,8,0.0,0.0,0.0,1
1872864384,48,0.0,0.0,0.0,1
1872609054,54,0.0,0.0,0.0,0
1872862002,48,0.0,0.0,0.0,1
1872864334,39,0.0,0.0,0.0,1
1872861976,26,0.0,0.0,0.0,1
1872864008,36,0.0,0.0,0.0,1
1873249212,55,0.0,0.0,0.0,1
1872862846,36,0.0,0.0,0.0,1
1872862674,1,0.0,0.0,,0
1872863302,26,0.0,0.0,0.0,0
1872864668,42,0.0,0.0,0.0,1
1872863728,27,0.0,0.0,0.0,1
1873243568,42,0.0,0.0,,0
1873249338,5,0.0,0.0,,0
1873249396,12,0.0,0.0,0.0,1
1870930846,39,0.0,0.0,0.0,1
1873265504,48,0.0,0.0,0.0,0
1872864212,36,0.0,0.0,0.0,1
1872864074,18,0.0,0.0,,0
1872860470,51,0.0,0.0,0.0,1
1872860482,46,0.0,0.0,0.0,1
1872862054,39,0.0,0.0,0.0,1
1872860260,26,0.0,0.0,0.0,1
1872860876,24,0.0,0.0,0.0,1
1872586944,25,0.0,0.0,0.0,0
1872864188,12,0.0,0.0,0.0,1
1872861988,51,0.0,0.0,,0
1872864070,12,0.0,0.0,0.0,1
1872864130,6,0.0,0.0,0.0,1
1872860676,6,0.0,0.0,0.0,1
1873249164,20,0.0,0.0,0.0,1
1872861468,19,0.0,0.0,0.0,1
1873272026,4,0.0,0.0,0.0,0
1872864092,55,0.0,0.0,0.0,1
1872862916,47,0.0,0.0,0.0,1
1873271946,22,0.0,0.0,,0
1872863492,39,0.0,0.0,0.0,1
1872861140,26,0.0,0.0,0.0,1
1872860340,6,0.0,0.0,0.0,1
1873285190,53,0.0,0.0,,1
1872860944,12,0.0,0.0,0.0,1
1872860968,6,0.0,0.0,0.0,0
1873124922,11,0.0,0.0,,0
1872863832,13,0.0,0.0,0.0,1
1872864678,6,0.0,0.0,0.0,1
1872861868,26,0.0,0.0,0.0,1
1872862570,51,0.0,0.0,0.0,1
1872862480,37,0.0,0.0,0.0,1
1872862822,25,0.0,0.0,0.0,1
1872862592,36,0.0,0.0,0.0,1
1872860998,42,0.0,0.0,0.0,1
1870931752,9,0.0,0.0,,0
1872863254,37,0.0,0.0,0.0,1
1873137202,53,0.0,0.0,0.0,1
1872862964,18,0.0,0.0,0.0,1
1870931114,48,0.0,0.0,0.0,1
1872865512,1,0.0,0.0,0.0,0
1872863872,6,0.0,0.0,0.0,1
1872864234,40,0.0,0.0,0.0,1
1872864592,53,0.0,0.0,,0
1872863876,48,0.0,0.0,0.0,0
1873153780,24,0.0,0.0,0.0,1
1872864692,51,0.0,0.0,0.0,1
1872862466,36,0.0,0.0,0.0,1
1872862632,29,0.0,0.0,0.0,1
1872864300,12,0.0,0.0,0.0,1
1872860408,48,0.0,0.0,0.0,1
1872863666,47,0.0,0.0,0.0,1
1872863984,6,0.0,0.0,0.0,1
1872864424,12,0.0,0.0,0.0,1
1872863460,17,0.0,0.0,0.0,1
1870928936,53,0.0,0.0,0.0,0
1870934522,49,0.0,0.0,0.0,0
1872861048,4,0.0,0.0,0.0,1
1873296960,51,0.0,0.0,0.0,1
1872860736,19,0.0,0.0,0.0,1
1873310366,53,0.0,0.0,,1
1873318706,55,0.0,0.0,,0
1873310222,45,0.0,0.0,0.0,1
1872862966,51,0.0,0.0,0.0,1
1872861164,36,0.0,0.0,0.0,0
1873324658,48,0.0,0.0,0.0,1
1873311734,19,0.0,0.0,0.0,1
1872860680,17,0.0,0.0,0.0,1
1872862782,26,0.0,0.0,0.0,1
1872863874,12,0.0,0.0,0.0,1
1872860360,6,0.0,0.0,0.0,1
1873304404,51,0.0,0.0,0.0,1
1872862746,6,0.0,0.0,0.0,1
1873307996,48,0.0,0.0,0.0,1
1872861798,36,0.0,0.0,0.0,1
1873324876,36,0.0,0.0,0.0,1
1872862098,1,0.0,0.0,0.0,1
1872863944,42,0.0,0.0,0.0,1
1873311010,55,0.0,0.0,0.0,1
1872861860,25,0.0,0.0,0.0,1
1872860502,36,0.0,0.0,0.0,1
1872860720,55,0.0,0.0,0.0,1
1873343214,42,0.0,0.0,0.0,0
1872864168,33,0.0,0.0,0.0,1
1872861738,6,0.0,0.0,0.0,1
1872864556,21,0.0,0.0,0.0,1
1870934870,12,0.0,0.0,,1
1873311882,6,0.0,0.0,0.0,1
1872861764,26,0.0,0.0,,0
1873310614,13,0.0,0.0,,1
1873324556,42,0.0,0.0,0.0,1
1872861218,48,0.0,0.0,0.0,1
1873313604,22,0.0,0.0,,0
1872862942,34,0.0,0.0,0.0,1
1870929682,6,0.0,0.0,0.0,1
1872860348,48,0.0,0.0,0.0,1
1872862252,26,0.0,0.0,0.0,1
1872862954,26,0.0,0.0,0.0,1
1872863590,36,0.0,0.0,0.0,1
1873372072,54,0.0,0.0,0.0,1
1872860540,36,0.0,0.0,0.0,1
1872861866,18,0.0,0.0,0.0,1
1872862808,25,0.0,0.0,0.0,1
1872862132,6,0.0,0.0,0.0,1
1872860232,16,0.0,0.0,0.0,1
1872864066,36,0.0,0.0,,1
1872860690,42,0.0,0.0,0.0,1
1872863100,8,0.0,0.0,0.0,1
1872862162,26,0.0,0.0,0.0,1
1873168490,39,0.0,0.0,,0
1873192830,51,0.0,0.0,0.0,1
1872863966,17,0.0,0.0,0.0,1
1872862288,1,0.0,0.0,0.0,1
1872862554,51,0.0,0.0,0.0,1
1872864084,36,0.0,0.0,0.0,1
1872862738,34,0.0,0.0,0.0,1
1873385192,5,0.0,0.0,0.0,1
1872864222,51,0.0,0.0,0.0,1
1872862882,22,0.0,0.0,0.0,1
1872864564,21,0.0,0.0,0.0,0
1873386080,55,0.0,0.0,0.0,1
1872860808,6,0.0,0.0,0.0,1
1873398578,8,0.0,0.0,0.0,1
1872864330,48,0.0,0.0,,0
1872860910,23,0.0,0.0,0.0,1
1872862082,34,0.0,0.0,0.0,1
1873343404,48,0.0,0.0,0.0,1
1872860888,48,0.0,0.0,0.0,1
1873399262,41,0.0,0.0,0.0,1
1872863200,36,0.0,0.0,0.0,1
1873398276,12,0.0,0.0,,0
1872862706,21,0.0,0.0,0.0,1
1872864682,34,0.0,0.0,0.0,1
1872861848,48,0.0,0.0,,1
1872860760,49,0.0,0.0,0.0,0
1872862542,27,0.0,0.0,0.0,1
1872860390,4,0.0,0.0,0.0,1
1873405970,12,0.0,0.0,0.0,0
1872863988,39,0.0,0.0,0.0,1
1872863480,48,0.0,0.0,0.0,1
1872860880,13,0.0,0.0,0.0,1
1872863296,48,0.0,0.0,0.0,1
1873411752,31,0.0,0.0,0.0,1
1873224324,4,0.0,0.0,0.0,0
1872863082,51,0.0,0.0,0.0,1
1872862282,12,0.0,0.0,0.0,1
1872861288,50,0.0,0.0,0.0,1
1872863398,53,0.0,0.0,0.0,0
1872860216,32,0.0,0.0,0.0,1
1870929876,39,0.0,0.0,0.0,1
1872860500,37,0.0,0.0,0.0,1
1873435022,17,0.0,0.0,0.0,1
1873433516,22,0.0,0.0,0.0,1
1872860504,27,0.0,0.0,0.0,1
1872528618,29,0.0,0.0,0.0,1
1872863304,17,0.0,0.0,0.0,1
1872861766,53,0.0,0.0,0.0,1
1872864232,41,0.0,0.0,0.0,1
1872861538,4,0.0,0.0,,0
1872863898,51,0.0,0.0,,0
1872863690,45,0.0,0.0,0.0,1
1873338862,42,0.0,0.0,0.0,0
1872861880,16,0.0,0.0,0.0,0
1873445722,23,0.0,0.0,0.0,1
1872864372,41,0.0,0.0,0.0,1
