end_date,poll_margin,true_margin,n_polls_combined,n_questions_combined,filtered,filtered_se,smoothed,smoothed_se,total_error,sampling_noise,systematic_bias,weight,sigma2_u
2024-10-07,-0.9000000000000058,5.528603238585694,735.0,1.0,-0.9000000000000058,3.73328256914403,1.6628615868746133,1.4423001755437874,-6.4286032385856995,-2.562861586874619,-3.8657416517110805,0.0,0.8092490812106999
2024-10-08,0.11446189638559202,5.528603238585694,2600.0,4.0,-0.08888993508247275,1.719304614114432,1.8116693682245333,1.213497278117611,-5.414141342200102,-1.6972074718389412,-3.7169338703611605,0.7995470976361141,0.8092490812106999
2024-10-09,3.0,5.528603238585694,800.0,1.0,0.6552690172879725,1.6906068791264914,2.3319743486911433,1.165514833891181,-2.528603238585694,0.6680256513088567,-3.1966288898945505,0.2409146871562377,0.8092490812106999
2024-10-10,5.24819566090043,5.528603238585694,3232.0,4.0,3.2053958509236593,1.2771659505879769,2.8067120216414225,1.0946181365641245,-0.2804075776852635,2.441483639259008,-2.7218912169442713,0.5552291668281348,0.8092490812106999
2024-10-13,1.4999999999999998,5.528603238585694,1090.0,1.0,2.657542161453931,1.6598161647930871,2.213325841727424,1.1738862460194677,-4.028603238585694,-0.7133258417274242,-3.31527739685827,0.3212472278345262,0.8092490812106999
2024-10-14,2.0,5.528603238585694,1141.0,1.0,2.4589140281355526,1.5772017852111866,2.0828419969134346,1.122274966083211,-3.528603238585694,-0.08284199691343463,-3.445761241672259,0.30207664992793715,0.8092490812106999
2024-10-15,2.5614577798865494,5.528603238585694,1813.0,3.0,2.498456118411394,1.423208927211106,1.9604991081533027,1.0675954279225963,-2.9671454586991444,0.6009586717332467,-3.568104130432391,0.38561189346631164,0.8092490812106999
2024-10-16,3.0,5.528603238585694,1435.0,1.0,2.644615912831343,1.417273424770852,1.74557137024406,1.0487381477084583,-2.528603238585694,1.25442862975594,-3.7830318683416335,0.29141975365544825,0.8092490812106999
2024-10-17,0.25125435374992144,5.528603238585694,2880.0,2.0,1.5613343516804759,1.2419626800145955,1.3833649562589148,1.0145475164456617,-5.277348884835773,-1.1321106025089933,-4.145238282326779,0.45261926976325034,0.8092490812106999
2024-10-18,3.0,5.528603238585694,691.0,1.0,1.7716509508942724,1.4170128917738993,1.2899942920112237,1.0764981296987672,-2.528603238585694,1.7100057079887763,-4.23860894657447,0.1461886571487008,0.8092490812106999
2024-10-20,0.29311509821256154,5.528603238585694,5598.0,7.0,0.7670452470876132,1.0781532850891287,0.9017525950181104,0.9256750395837964,-5.235488140373132,-0.6086374968055489,-4.626850643567583,0.6794598196482989,0.8092490812106999
2024-10-22,0.818964893556444,5.528603238585694,3232.0,3.0,0.79195732189341,1.2027367482399913,1.0893135674052883,1.0159672882403412,-4.70963834502925,-0.2703486738488443,-4.439289671180406,0.47981980810967784,0.8092490812106999
2024-10-25,1.9963238172352276,5.528603238585694,4143.0,2.0,1.5399905067463873,1.2116011074840471,1.5883581819532928,0.9496699411620751,-3.5322794213504665,0.40796563528193475,-3.940245056632401,0.6211009586751033,0.8092490812106999
2024-10-26,0.8540767491625768,5.528603238585694,2375.0,3.0,1.291103825368935,1.204543569068911,1.615021740186654,0.9565220740324836,-4.674526489423117,-0.7609449910240772,-3.91358149839904,0.36285419066994185,0.8092490812106999
2024-10-27,0.3348474358558882,5.528603238585694,1490.0,2.0,1.0361405884937707,1.2874595395505506,1.7956859627021058,0.9795674119933783,-5.193755802729806,-1.4608385268462176,-3.732917275883588,0.26662644001259855,0.8092490812106999
2024-10-28,3.895182608833191,5.528603238585694,1770.0,3.0,1.9319905073592945,1.301482103951043,2.166510752361204,0.9596214860446226,-1.6334206297525027,1.728671856471987,-3.3620924862244896,0.3133391928108738,0.8092490812106999
2024-10-29,3.852073217245695,5.528603238585694,2916.0,2.0,2.7545140252794784,1.1961716887537523,2.2785541197514707,0.9028264892644732,-1.6765300213399987,1.5735190974942244,-3.250049118834223,0.42837921183553995,0.8092490812106999
2024-10-30,0.7652517402644009,5.528603238585694,2520.0,3.0,2.015184879529402,1.1863934029542023,2.009360014116327,0.8549216839295298,-4.763351498321293,-1.2441082738519258,-3.519243224469367,0.37165996224800124,0.8092490812106999
2024-10-31,2.005731697796209,5.528603238585694,7684.0,9.0,2.009162444291892,0.8969463150904916,2.00601104869039,0.7337671641178332,-3.5228715407894846,-0.000279350894180741,-3.522592189895304,0.6370802347280825,0.8092490812106999
2024-11-01,-0.7804379670264211,5.528603238585694,5561.0,4.0,0.6654595719151566,0.914571096103369,2.0028410999500936,0.7369480344012518,-6.309041205612115,-2.783279066976515,-3.5257621386356,0.48168292022215703,0.8092490812106999
2024-11-02,4.461414436371434,5.528603238585694,7734.0,8.0,2.8475726644624544,0.8364575169107156,3.296746697220345,0.7142357669586821,-1.0671888022142602,1.1646677391510885,-2.2318565413653486,0.5748522230808606,0.8092490812106999
2024-11-03,2.151057213486484,5.528603238585694,2641.0,3.0,2.645237748045223,1.0346873645299335,3.8162748416312517,0.7920880298614378,-3.37754602509921,-1.665217628144768,-1.712328396954442,0.2904959482718088,0.8092490812106999
2024-11-04,5.100000000000001,5.528603238585694,1750.0,2.0,3.26578857959513,1.185165287024696,4.701460921587626,0.7165467837385284,-0.4286032385856924,0.3985390784123757,-0.8271423169980681,0.25279467738912365,0.8092490812106999
