end_date,poll_margin,true_margin,n_polls_combined,n_questions_combined,filtered,filtered_se,smoothed,smoothed_se,total_error,sampling_noise,systematic_bias,weight,sigma2_u
2024-10-07,2.3260715478970053,1.4142014404187997,2464.0,3.0,2.3260715478970053,2.2165911216220398,0.38342111233054954,1.2780383869009437,0.9118701074782056,1.9426504355664558,-1.0307803280882502,0.0,0.9502102362884087
2024-10-08,-0.5798469529319514,1.4142014404187997,3350.0,5.0,0.3712681462485161,1.385328553156384,0.007719390283060346,1.0919145122284224,-1.9940483933507511,-0.5875663432150118,-1.4064820501357393,0.672697255993536,0.9502102362884087
2024-10-09,0.7547018521551805,1.4142014404187997,2000.0,3.0,0.5144273150671608,1.340911603155556,-0.1722823882649167,1.1155850380781114,-0.6594995882636192,0.9269842404200972,-1.5864838286837164,0.37336093987911595,0.9502102362884087
2024-10-10,-4.799999999999997,1.4142014404187997,845.0,1.0,-0.4890140123483559,1.4930986992471214,-0.5351870868059869,1.206285795882184,-6.214201440418797,-4.26481291319401,-1.9493885272247866,0.18881457359866746,0.9502102362884087
2024-10-11,-0.8999999999999986,1.4142014404187997,600.0,1.0,-0.5616320462494392,1.617946679262266,-0.5548673754420073,1.2667654228255643,-2.314201440418798,-0.3451326245579913,-1.969068815860807,0.17669223789360747,0.9502102362884087
2024-10-13,-1.0,1.4142014404187997,692.0,1.0,-0.668495892648832,1.8484445808202203,-0.549956397794139,1.2248625587691988,-2.4142014404187995,-0.45004360220586104,-1.9641578382129388,0.24377659335061755,0.9502102362884087
2024-10-14,0.3436174939468598,1.4142014404187997,1860.0,3.0,-0.20090635353986586,1.5327924606807666,-0.516990120433887,1.1119026230687212,-1.07058394647194,0.8606076143807468,-1.9311915608526866,0.46199323643147683,0.9502102362884087
2024-10-15,-1.1357674912494593,1.4142014404187997,2439.0,3.0,-0.6294011528007117,1.3368837721283855,-0.6448267128918925,1.0507522620580012,-2.5499689316682588,-0.4909407783575668,-2.059028153310692,0.4583512801812007,0.9502102362884087
2024-10-16,0.0,1.4142014404187997,789.0,1.0,-0.5157359659950316,1.4976988773175777,-0.6530278362290921,1.0652460796133683,-1.4142014404187997,0.6530278362290921,-2.067229276647892,0.18059259392820046,0.9502102362884087
2024-10-17,-0.24346825538270697,1.4142014404187997,4258.0,4.0,-0.35643620527692776,1.1510660411961855,-0.7111866469716688,0.9731588757120818,-1.6576696958015067,0.4677183915889618,-2.1253880873904683,0.5850850266447015,0.9502102362884087
2024-10-18,0.0,1.4142014404187997,1008.0,1.0,-0.2865300494573502,1.3523853744563572,-0.965601326654417,1.077414624332081,-1.4142014404187997,0.965601326654417,-2.3798027670732167,0.19612529475019247,0.9502102362884087
2024-10-20,-1.44838280810642,1.4142014404187997,4012.0,5.0,-1.0030297795751568,1.1956228351782368,-1.6712103581217814,0.9754029153826255,-2.86258424852522,0.22282755001536136,-3.085411798540581,0.6166872047977128,0.9502102362884087
2024-10-21,-3.4975622542595017,1.4142014404187997,2272.0,2.0,-1.905550254932517,1.232372222735934,-2.1153557399882796,1.0270241810180052,-4.911763694678301,-1.382206514271222,-3.529557180407079,0.3617994492020249,0.9502102362884087
2024-10-22,0.0,1.4142014404187997,1115.0,1.0,-1.473903386247578,1.3819126330329121,-2.2466218879076507,1.1148139861429693,-1.4142014404187997,2.2466218879076507,-3.66082332832645,0.2265208527393182,0.9502102362884087
2024-10-24,-3.4904154222101553,1.4142014404187997,1200.0,2.0,-2.1431529131584277,1.5954899064899828,-3.015592667401664,1.07495839753239,-4.904616862628955,-0.47482275480849134,-4.429794107820464,0.33188471726199475,0.9502102362884087
2024-10-25,-6.003590761514181,1.4142014404187997,4683.0,2.0,-4.570712238603543,1.139094057502028,-3.3412546250487956,0.9350462204622805,-7.41779220193298,-2.662336136465385,-4.7554560654675955,0.6288300500626027,0.9502102362884087
2024-10-26,1.0,1.4142014404187997,796.0,1.0,-3.7179595538679004,1.3797338313488412,-2.44089897781541,0.9887771245228093,-0.4142014404187997,3.44089897781541,-3.85510041823421,0.15307785579486494,0.9502102362884087
2024-10-27,-0.45843134390294765,1.4142014404187997,3428.0,5.0,-2.082802486359879,1.1925669958156144,-1.8034571233773173,0.8790767042041671,-1.8726327843217474,1.3450257794743696,-3.217658563796117,0.5016545224272205,0.9502102362884087
2024-10-28,-1.6937019550429324,1.4142014404187997,8702.0,9.0,-1.815969236220833,0.8634169661762534,-1.6168210456001118,0.7518506097924287,-3.107903395461732,-0.07688090944282067,-3.0310224860189114,0.6857694314523911,0.9502102362884087
2024-10-29,1.2500777760122839,1.4142014404187997,1966.0,2.0,-1.0331481380677074,1.123723418415097,-1.3629840534476891,0.8736812978158056,-0.16412366440651582,2.613061829459973,-2.777185493866489,0.255319339537122,0.9502102362884087
2024-10-30,-2.0185740621143093,1.4142014404187997,3770.0,4.0,-1.4872218947761677,1.0923617027068337,-1.611182343371544,0.8240679058841216,-3.432775502533109,-0.40739171874276536,-3.0253837837903435,0.46078933548229506,0.9502102362884087
2024-10-31,-1.135051992035049,1.4142014404187997,9765.0,9.0,-1.245292682537849,0.8191302672766949,-1.7098943345414888,0.6959694718615772,-2.549253432453849,0.5748423425064397,-3.1240957749602885,0.6869673142288985,0.9502102362884087
2024-11-01,-5.976266861424799,1.4142014404187997,6125.0,3.0,-3.671938641461243,0.8886139347783063,-2.36784678246238,0.729271078758768,-7.390468301843598,-3.608420078962419,-3.78204822288118,0.512927331067004,0.9502102362884087
2024-11-02,0.2868103994578229,1.4142014404187997,10994.0,13.0,-1.0208526981797805,0.758096031765589,-0.7985624106889249,0.6987796788687137,-1.1273910409609769,1.0853728101467477,-2.2127638511077246,0.6696776976461192,0.9502102362884087
2024-11-03,-0.44315368721496134,1.4142014404187997,2387.0,3.0,-0.8623006388250752,1.0518549375403827,-0.4310332985341728,0.957346859792978,-1.857355127633761,-0.012120388680788519,-1.8452347389529726,0.2744544414052334,0.9502102362884087
2024-11-04,1.6505448333061328,1.4142014404187997,2226.0,2.0,-0.06064728785232376,1.1834294309215818,-0.06064728785232376,1.1834294309215818,0.23634339288733308,1.7111921211584566,-1.4748487282711236,0.3190221443632381,0.9502102362884087
