end_date,poll_margin,true_margin,n_polls_combined,n_questions_combined,filtered,filtered_se,smoothed,smoothed_se,total_error,sampling_noise,systematic_bias,weight,sigma2_u
2024-07-21,5.440227182936722,1.4723355621959089,13000.0,11.0,5.440227182936722,1.0557976461767344,2.6069583603565523,0.6910767776214568,3.9678916207408133,2.8332688225801697,1.1346227981606434,0.0,0.40248981585710847
2024-07-22,1.3277490835116728,1.4723355621959089,8591.0,5.0,3.002725836336834,0.7860927539824398,1.5839450137310285,0.5804484485659075,-0.14458647868423613,-0.2561959302193557,0.11160945153511959,0.5927086510055012,0.40248981585710847
2024-07-23,0.014790464755278204,1.4723355621959089,10108.0,8.0,1.363974145768156,0.6788000985808821,0.6598372490123665,0.5040915181723015,-1.4575450974406308,-0.6450467842570883,-0.8124983131835424,0.5484562036230602,0.40248981585710847
2024-07-24,-0.16590085408599345,1.4723355621959089,38312.0,11.0,0.15472234903739335,0.425343848100517,0.04476206608395636,0.37130169360319865,-1.6382364162819023,-0.2106629201699498,-1.4275734961119526,0.7904252287579355,0.40248981585710847
2024-07-25,0.027610326578655503,1.4723355621959089,39450.0,14.0,0.06398894497593895,0.40861629379294045,-0.19986833817703742,0.3683934819674825,-1.4447252356172533,0.22747866475569292,-1.6722039003729463,0.7138066274644289,0.40248981585710847
2024-07-26,-1.659758438026179,1.4723355621959089,14913.0,3.0,-0.7577835434074695,0.5458721251166196,-0.8359203367319135,0.4537753536339473,-3.1320940002220876,-0.8238381012942655,-2.3082558989278223,0.4767360324876553,0.40248981585710847
2024-07-27,-1.7707139706168782,1.4723355621959089,17884.0,6.0,-1.3405659127094856,0.5453970247133918,-0.9414631447747186,0.4378573587280951,-3.243049532812787,-0.8292508258421596,-2.4137987069706277,0.5753429393048869,0.40248981585710847
2024-07-28,0.10164485035174868,1.4723355621959089,53958.0,15.0,-0.1834410624915535,0.37196863202852937,-0.4014378446969623,0.3383254768530485,-1.3706907118441602,0.503082695048711,-1.8737734068928713,0.8023271493008558,0.40248981585710847
2024-07-29,-0.9926903432460358,1.4723355621959089,22174.0,9.0,-0.640415357833642,0.48521961747824066,-1.0355883517100128,0.4191736370137938,-2.4650259054419448,0.042898008463977066,-2.5079239139059215,0.5646891584704784,0.40248981585710847
2024-07-30,-1.7855259374605388,1.4723355621959089,18676.0,5.0,-1.286697991996395,0.527153956220749,-1.7111507222416509,0.4465464962804654,-3.257861499656448,-0.0743752152188879,-3.18348628443756,0.56438447575371,0.40248981585710847
2024-07-31,-3.124498916124006,1.4723355621959089,16998.0,3.0,-2.3129891344142504,0.5481176287990254,-2.3259159386987602,0.4581330409651475,-4.596834478319915,-0.7985829774252458,-3.7982515008946693,0.5584343379874115,0.40248981585710847
2024-08-01,-2.5108924314278105,1.4723355621959089,17713.0,7.0,-2.4262660067324084,0.5482520721685193,-2.3432339703456186,0.4552479522430164,-3.9832279936237196,-0.16765846108219185,-3.8155695325415273,0.5723849679492531,0.40248981585710847
2024-08-02,-1.8054008855056427,1.4723355621959089,22086.0,6.0,-2.0392463909752676,0.5145945852714484,-2.2320505521891683,0.4386941590268707,-3.2777364477015514,0.42664966668352555,-3.704386114385077,0.6233553835210295,0.40248981585710847
