end_date,poll_margin,true_margin,n_polls_combined,n_questions_combined,filtered,filtered_se,smoothed,smoothed_se,total_error,sampling_noise,systematic_bias,weight,sigma2_u
2023-11-03,3.4974555403556775,1.7097309916712655,1200.0,2.0,3.4974555403556775,2.787362874190577,4.655788732327089,2.399778028076186,1.787724548684412,-1.1583331919714115,2.9460577406558235,0.0,0.15500565470505542
2024-02-16,9.700000000000003,1.7097309916712655,1000.0,1.0,8.041514725325191,2.535613918504597,7.082305627916775,2.1883370810217087,7.990269008328737,2.6176943720832275,5.37257463624551,0.7326121101645575,0.15500565470505542
2024-05-12,7.0,1.7097309916712655,812.0,1.0,7.380892685570286,2.6881911555171314,5.093496850368359,2.064944078705022,5.2902690083287345,1.9065031496316411,3.3837658586970933,0.634289677996285,0.15500565470505542
2024-07-11,1.506096786532728,1.7097309916712655,3488.0,4.0,2.2888930879426406,1.4839566248629368,2.149618752613691,1.0160633941615063,-0.20363420513853758,-0.6435219660809632,0.43988776094242565,0.8667534472919893,0.15500565470505542
2024-07-12,5.999999999999999,1.7097309916712655,537.0,1.0,2.7226457721773336,1.4427862527119695,2.1398153639178856,1.008424870691253,4.290269008328734,3.8601846360821135,0.4300843722466201,0.11687959805885252,0.15500565470505542
2024-07-16,5.040797935664613,1.7097309916712655,1336.0,2.0,3.397656770237298,1.3838257125184954,1.9662169534547436,0.9530099677641296,3.3310669439933474,3.074580982209869,0.25648596178347804,0.2911849397515481,0.15500565470505542
2024-07-18,2.0,1.7097309916712655,624.0,1.0,3.207120725414799,1.3862406251536805,1.734483977431632,0.930534607184365,0.2902690083287345,0.2655160225683679,0.024752985760366553,0.13632534745290076,0.15500565470505542
2024-07-21,4.0,1.7097309916712655,500.0,1.0,3.294913684145983,1.4568495703755986,1.378125425202679,0.8707034417120552,2.2902690083287345,2.621874574797321,-0.3316055664685864,0.11072676704421776,0.15500565470505542
2024-07-23,1.9926177984672984,1.7097309916712655,2300.0,3.0,2.8094343280270526,1.2351704246999722,1.0981484884961004,0.8002985627728637,0.28288680679603284,0.894469309971198,-0.6115825031751652,0.3727872916268376,0.15500565470505542
2024-07-24,0.47638256971110576,1.7097309916712655,2919.0,3.0,1.9936024830457004,1.0454443771073423,0.9242818210255674,0.7787682818520045,-1.2333484219601598,-0.4478992513144617,-0.7854491706456981,0.34968441744740336,0.15500565470505542
2024-07-25,-0.48090059566096505,1.7097309916712655,1600.0,2.0,1.549788696086971,1.0119941529765433,0.7726279018741655,0.7833995472598683,-2.1906315873322306,-1.2535284975351306,-0.9371030897971,0.1793547119734016,0.15500565470505542
2024-07-28,1.0605475773350659,1.7097309916712655,2708.0,4.0,1.40108114049028,1.0180933061909279,0.4197506412310279,0.7882945350099023,-0.6491834143361996,0.640796936104038,-1.2899803504402376,0.30395555462724827,0.15500565470505542
2024-07-29,-3.0,1.7097309916712655,400.0,1.0,1.1863315448171134,1.0646030940686253,0.27299740930311633,0.8018581561710618,-4.7097309916712655,-3.2729974093031164,-1.436733582368149,0.048794736751716306,0.15500565470505542
2024-07-30,-1.207289973071016,1.7097309916712655,1127.0,2.0,0.8700415713852557,1.0574213275247273,0.14808609347796997,0.8091170118923836,-2.9170209647422816,-1.355376066548986,-1.5616448981932955,0.13213867400010568,0.15500565470505542
2024-08-01,0.0,1.7097309916712655,1200.0,2.0,0.7345411189405191,1.0980576565952456,-0.05208060325383057,0.8197893498498305,-1.7097309916712655,0.05208060325383057,-1.761811594925096,0.15574020472262798,0.15500565470505542
2024-08-02,-3.066474912112496,1.7097309916712655,822.0,2.0,0.32944636589008275,1.102594793044289,-0.15320668673701676,0.8252418413806392,-4.776205903783762,-2.9132682253754796,-1.8629376784082823,0.106575386617933,0.15500565470505542
2024-08-03,2.0,1.7097309916712655,743.0,1.0,0.49933775532117447,1.109649415804096,-0.21474572782118712,0.8312577735601199,0.2902690083287345,2.214745727821187,-1.9244767194924526,0.10169765637103356,0.15500565470505542
2024-08-08,1.7611453270865172,1.7097309916712655,2278.0,3.0,0.9207879338596033,1.155949354892728,-0.6642097732146867,0.7561406795723853,0.051414335415251644,2.425355100301204,-2.373940764885952,0.3340051113727233,0.15500565470505542
2024-08-09,-2.7226846021346023,1.7097309916712655,2772.0,4.0,-0.20833961188291505,1.014439632030164,-0.8480745615771381,0.7342378003229996,-4.432415593805867,-1.8746100405574642,-2.5578055532484036,0.309904228613709,0.15500565470505542
2024-08-11,-3.5187312895452356,1.7097309916712655,1920.0,3.0,-0.9483791541072575,1.0196778305616678,-1.04079385703803,0.7137485206316853,-5.228462281216501,-2.477937432507206,-2.7505248487092953,0.22355044788746317,0.15500565470505542
2024-08-12,-3.0000000000000004,1.7097309916712655,3476.0,2.0,-1.5730447096490061,0.9115802017216286,-1.0545711108508167,0.7032351672741516,-4.709730991671266,-1.9454288891491838,-2.764302102522082,0.30447417065014826,0.15500565470505542
2024-08-14,0.9880850853449055,1.7097309916712655,2000.0,2.0,-1.0852842533180016,0.9610885817222145,-0.8611453047820888,0.7118262863799201,-0.72164590632636,1.8492303901269942,-2.5708762964533545,0.19044737884210355,0.15500565470505542
2024-08-15,-0.5999177359558376,1.7097309916712655,2425.0,3.0,-0.97667598004512,0.9150528836511144,-0.8235322993384576,0.7141476455167776,-2.309648727627103,0.22361456338261998,-2.5332632910097233,0.2237654831716416,0.15500565470505542
2024-08-16,-0.5672280321659324,1.7097309916712655,2157.0,3.0,-0.9022123615990857,0.9010323739098771,-0.79518222286567,0.7298013073936903,-2.2769590238371977,0.22795419069973755,-2.5049132145369355,0.1818634550050443,0.15500565470505542
2024-08-19,0.6000000000000014,1.7097309916712655,800.0,1.0,-0.7529573823223845,1.0723851865352796,-0.7338774773242321,0.7655811597147916,-1.109730991671264,1.3338774773242337,-2.4436084689954978,0.09935677743845821,0.15500565470505542
2024-08-20,-1.1533000737653132,1.7097309916712655,1200.0,2.0,-0.810500768138584,1.0570897780461874,-0.73130576647299,0.7608316778326508,-2.8630310654365787,-0.42199430729232323,-2.4410367581442554,0.14373532237793493,0.15500565470505542
2024-08-21,0.48047376948432874,1.7097309916712655,800.0,2.0,-0.6784754286868824,1.06879097493427,-0.7203202224815162,0.7576876792652625,-1.229257222186937,1.200793991965845,-2.4300512141527815,0.1022679654819541,0.15500565470505542
2024-08-22,0.965469170184178,1.7097309916712655,750.0,2.0,-0.5208161248704162,1.0830064056682311,-0.7259983274659623,0.7512816149180486,-0.7442618214870875,1.6914674976501403,-2.435729319137228,0.09590305167505939,0.15500565470505542
2024-08-23,-0.26342321364085197,1.7097309916712655,2513.0,4.0,-0.45138019500710014,0.9847251273716316,-0.7531142995832472,0.7402532295023808,-1.9731542053121176,0.4896910859423952,-2.4628452912545127,0.26976628661458085,0.15500565470505542
2024-08-26,-2.750008219828071,1.7097309916712655,4384.0,6.0,-1.3605607822533046,0.9312522679112337,-0.8978125090649101,0.7152235069130628,-4.459739211499336,-1.852195710763161,-2.607543500736176,0.3955318465748786,0.15500565470505542
2024-08-28,-0.5503869074090545,1.7097309916712655,2021.0,2.0,-1.197612682885301,0.9697765460880017,-0.7323926458252111,0.7223627029987587,-2.26011789908032,0.18200573841615664,-2.4421236374964765,0.20112731899597341,0.15500565470505542
2024-08-29,0.4056081627201416,1.7097309916712655,4003.0,3.0,-0.6948156986780712,0.8671295876431405,-0.6557160894109145,0.7262478047168652,-1.304122828951124,1.0613242521310562,-2.36544708108218,0.3136167955808689,0.15500565470505542
2024-08-30,2.1000000000000014,1.7097309916712655,1082.0,1.0,-0.42506563482055626,0.905199049039495,-0.6476557756305892,0.7618073712383493,0.3902690083287359,2.747655775630591,-2.357386767301855,0.0965180151181721,0.15500565470505542
2024-09-03,1.1000000000000014,1.7097309916712655,857.0,1.0,-0.2528245866000433,1.1299739275563057,-0.8160880369031256,0.8377076022041172,-0.6097309916712641,1.916088036903127,-2.525819028574391,0.11294008879872189,0.15500565470505542
2024-09-06,0.9348601243143132,1.7097309916712655,1967.0,2.0,0.05677031890681769,1.1348155116330167,-1.0212248110748963,0.8195166919494957,-0.7748708673569523,1.9560849353892094,-2.730955802746162,0.26067095304149773,0.15500565470505542
2024-09-08,-2.9999999999999996,1.7097309916712655,1910.0,1.0,-0.6829705948054244,1.1005200596095952,-1.280728663433073,0.8057526623219147,-4.709730991671265,-1.7192713365669265,-2.9904596551043383,0.242000816723709,0.15500565470505542
2024-09-09,0.0,1.7097309916712655,801.0,1.0,-0.6089321458144172,1.1036532588722692,-1.3572314162511647,0.8069760333962348,-1.7097309916712655,1.3572314162511647,-3.0669624079224302,0.10840649590792481,0.15500565470505542
2024-09-14,-3.0,1.7097309916712655,500.0,1.0,-0.8378809128256023,1.3424746345497391,-1.833363632538339,0.6894948209250324,-4.7097309916712655,-1.166636367461661,-3.5430946242096044,0.09575168124585356,0.15500565470505542
2024-09-15,-0.9542823218643862,1.7097309916712655,1690.0,2.0,-0.8676108130160143,1.2072063821461183,-1.9189824233708923,0.6263855027657783,-2.664013313535652,0.9647001015065061,-3.628713415042158,0.2554084219075583,0.15500565470505542
2024-09-16,-3.2765831454035133,1.7097309916712655,13476.0,12.0,-2.5374398247337897,0.7033613085493838,-2.0308078959222313,0.5556697956754891,-4.986314137074778,-1.245775249481282,-3.740538887593497,0.693170689122374,0.15500565470505542
2024-09-17,-0.5323664451886714,1.7097309916712655,3139.0,2.0,-2.1904682448835424,0.7330009009214017,-1.8720690752913551,0.5735823312575642,-2.242097436859937,1.3397026301026838,-3.5818000669626207,0.17304682381697348,0.15500565470505542
2024-09-18,-2.6081352965559703,1.7097309916712655,4236.0,4.0,-2.287568957496924,0.728936595210344,-1.7802124573066038,0.588627873741922,-4.317866288227236,-0.8279228392493665,-3.4899434489778693,0.23248353497018562,0.15500565470505542
2024-09-19,-0.6878834655889154,1.7097309916712655,2336.0,3.0,-2.055245105066289,0.7659466927780922,-1.6322057957189378,0.6147337357007855,-2.3976144572601807,0.9443223301300223,-3.3419367873902033,0.14523095546333453,0.15500565470505542
2024-09-20,0.5131656778300057,1.7097309916712655,1583.0,2.0,-1.776536683113842,0.8131404299919167,-1.520434270926179,0.6387542171594842,-1.1965653138412597,2.033599948756185,-3.2301652625974446,0.10851395882949795,0.15500565470505542
2024-09-22,0.0,1.7097309916712655,700.0,1.0,-1.6542907017450204,0.9509881373486107,-1.4003571969962734,0.65187051819716,-1.7097309916712655,1.4003571969962734,-3.1100881886675387,0.0688114028439615,0.15500565470505542
2024-09-23,-1.2611280732765546,1.7097309916712655,1054.0,2.0,-1.612328517029407,0.9727878477180042,-1.3568343446942488,0.6336470502465837,-2.9708590649478204,0.09570627141769417,-3.0665653363655143,0.10672984072538581,0.15500565470505542
2024-09-24,-1.3152324194686908,1.7097309916712655,4792.0,6.0,-1.5070984603021869,0.8433497323341654,-1.3149846525981101,0.6028425122562469,-3.0249634111399564,-0.00024776687058070124,-3.0247156442693757,0.3541953515754777,0.15500565470505542
2024-09-25,-1.4384455473896907,1.7097309916712655,8732.0,9.0,-1.4770319605541453,0.6977630169873246,-1.2731158347635512,0.5918601833815043,-3.148176539060956,-0.1653297126261395,-2.982846826434817,0.43794936693165076,0.15500565470505542
2024-09-28,-0.5,1.7097309916712655,1000.0,1.0,-1.3906113848871708,0.9315006493608984,-1.078353723560418,0.6556217746893327,-2.2097309916712655,0.5783537235604179,-2.788084715231683,0.08845214809345552,0.15500565470505542
2024-09-29,-0.6075538566254777,1.7097309916712655,5122.0,7.0,-1.1127143584428574,0.8122538870664598,-1.022571692837237,0.6437664902735689,-2.317284848296743,0.41501783621175936,-2.7323026845085026,0.3548871141833169,0.15500565470505542
2024-10-02,-1.0864889128636717,1.7097309916712655,7186.0,3.0,-1.100608415307693,0.7781812559982852,-0.9590363180306863,0.6416852137219209,-2.7962199045349374,-0.12745259483298532,-2.668767309701952,0.4616105796415004,0.15500565470505542
2024-10-07,-1.1693362003197423,1.7097309916712655,5348.0,5.0,-1.1305955246997168,0.8821663055442631,-0.7778465452258372,0.610944313868499,-2.879067191991008,-0.3914896550939051,-2.4875775368971027,0.4363171224966221,0.15500565470505542
2024-10-08,0.9197149860100453,1.7097309916712655,3800.0,5.0,-0.573012779565755,0.82427706096759,-0.7075858607850929,0.5923432807907725,-0.7900160056612202,1.6273008467951382,-2.4173168524563584,0.2719503910365956,0.15500565470505542
2024-10-09,-0.8464246742457984,1.7097309916712655,6071.0,7.0,-0.6683445743912837,0.7372183134395399,-0.7382873406840328,0.5821160360603469,-2.556155665917064,-0.10813733356176558,-2.448018332355298,0.3486746432048592,0.15500565470505542
2024-10-10,-1.6086182985747162,1.7097309916712655,5814.0,6.0,-0.9467990851325478,0.7011721397723163,-0.758235283592812,0.6004133790771324,-3.3183492902459815,-0.8503830149819042,-2.4679662752640774,0.296141967577669,0.15500565470505542
2024-10-14,0.0,1.7097309916712655,1649.0,1.0,-0.7949937412084167,0.9661396459373189,-0.5204327074190463,0.6641955560739725,-1.7097309916712655,0.5204327074190463,-2.230163699090312,0.16033533017501703,0.15500565470505542
2024-10-15,-1.762540237552902,1.7097309916712655,2809.0,3.0,-1.0283374628706818,0.9088090298572716,-0.4748388186551976,0.6473736675206071,-3.4722712292241678,-1.2877014188977043,-2.184569810326463,0.24117055102144197,0.15500565470505542
