end_date,poll_margin,true_margin,n_polls_combined,n_questions_combined,filtered,filtered_se,smoothed,smoothed_se,total_error,sampling_noise,systematic_bias,weight,sigma2_u
2024-10-08,-0.13798582662983402,2.1920030928001877,3289.0,4.0,-0.13798582662983402,1.6906713319138498,1.0731310112889518,0.3680756051280569,-2.3299889194300216,-1.2111168379187858,-1.1188720815112358,0.0,0.0001
2024-10-09,3.2752095808383235,2.1920030928001877,1408.0,2.0,0.8788238118414828,1.416656553219792,1.073173382186614,0.36795261551362934,1.0832064880381358,2.2020361986517094,-1.1188297106135736,0.2979054865263535,0.0001
2024-10-10,3.0,2.1920030928001877,731.0,1.0,1.15772704522434,1.320273818930253,1.073183066178904,0.36783503758425634,0.8079969071998123,1.926816933821096,-1.1188200266212838,0.13148518022210348,0.0001
2024-10-14,4.835364178108438,2.1920030928001877,3994.0,4.0,2.702650003736214,1.0055316033912352,1.0731636656016335,0.3673753215141747,2.6433610853082508,3.762200512506805,-1.1188394271985542,0.42008575144560417,0.0001
2024-10-15,-1.4625003858478467,2.1920030928001877,3262.0,4.0,1.6387737157244269,0.8677046662588578,1.0730025048537977,0.36727553014637776,-3.654503478648034,-2.535502890701644,-1.11900058794639,0.2554232593070973,0.0001
2024-10-16,-0.6832957194187771,2.1920030928001877,4684.0,5.0,1.0057578357817294,0.740090587884755,1.0729273603919125,0.36718814804574346,-2.875298812218965,-1.7562230798106895,-1.1190757324082752,0.27260850617227944,0.0001
2024-10-17,1.5310996722676948,2.1920030928001877,3222.0,3.0,1.085756340773335,0.6814766894374364,1.0729396235552384,0.36711899048666546,-0.6609034205324928,0.4581600487124564,-1.1190634692449493,0.15227895331298782,0.0001
2024-10-18,1.0,2.1920030928001877,1019.0,1.0,1.0816859225882758,0.6651785653235267,1.0729368637731451,0.36706182013536187,-1.1920030928001877,-0.07293686377314512,-1.1190662290270426,0.047464923856976184,0.0001
2024-10-20,0.7125899406675218,2.1920030928001877,3538.0,4.0,1.030237695976074,0.6172194660773175,1.0729329090613469,0.36695520303181667,-1.4794131521326659,-0.36034296839382507,-1.1190701837388408,0.13938983118826756,0.0001
2024-10-22,-0.043817358577009996,2.1920030928001877,3717.0,3.0,0.8929479877954294,0.5765748853781903,1.0729553236076155,0.36687523668842364,-2.2358204513771978,-1.1167726821846256,-1.1190477691925722,0.12782371592466552,0.0001
2024-10-24,2.0,2.1920030928001877,829.0,1.0,0.9238723480841909,0.5686358070332156,1.073063618695281,0.3668232807864943,-0.19200309280018768,0.9269363813047189,-1.1189394741049066,0.02793397234081099,0.0001
2024-10-25,2.5279962568780516,2.1920030928001877,7689.0,4.0,1.2527514192820188,0.5070831513819568,1.0731097584206468,0.3668003958601855,0.33599316407786395,1.4548864984574048,-1.1188933343795409,0.2050209895849702,0.0001
2024-10-26,2.3999999999999986,2.1920030928001877,1087.0,1.0,1.2858430285372404,0.4998135664782455,1.0730398951842628,0.36680670649874925,0.2079969071998109,1.3269601048157358,-1.1189631976159249,0.028844323550622223,0.0001
2024-10-27,1.0,2.1920030928001877,1770.0,2.0,1.2733069259407952,0.48882843724971925,1.0729547104175805,0.3668172017562458,-1.1920030928001877,-0.0729547104175805,-1.1190483823826072,0.04385659731005858,0.0001
2024-10-28,1.0,2.1920030928001877,732.0,1.0,1.268363240192761,0.4844885445119906,1.072870864634769,0.36683437879061376,-1.1920030928001877,-0.0728708646347691,-1.1191322281654186,0.018088402739948425,0.0001
2024-10-29,3.2491709222495673,2.1920030928001877,2858.0,2.0,1.3956365580701893,0.4687649893874263,1.0727875804002567,0.3668543320339386,1.0571678294493796,2.1763833418493106,-1.119215512399931,0.06425324327562787,0.0001
2024-10-30,1.6000000000000014,2.1920030928001877,1009.0,1.0,1.4001791529117111,0.4636313120385126,1.0726406576398624,0.3668849616442448,-0.5920030928001863,0.527359342360139,-1.1193624351603253,0.022228020817353283,0.0001
2024-10-31,1.2745389919524293,2.1920030928001877,9923.0,9.0,1.377413642204555,0.4196272661954362,1.0724882815476882,0.3669193345254858,-0.9174641008477584,0.2020507104047411,-1.1195148112524995,0.18119612815948308,0.0001
2024-11-01,-0.9281589332944195,2.1920030928001877,9343.0,7.0,1.0347584129490977,0.38730097511750666,1.0723151141435068,0.36699141333352364,-3.120162026094607,-2.000474047437926,-1.119687978656681,0.1486204480816656,0.0001
2024-11-02,1.7868963615704523,2.1920030928001877,3548.0,4.0,1.0737333689925512,0.3772584306130767,1.0723401516029045,0.3670998026878807,-0.4051067312297354,0.7145562099675478,-1.1196629411972832,0.051818893216189064,0.0001
2024-11-03,1.3991721105599175,2.1920030928001877,1618.0,2.0,1.0812343002620184,0.3730164084471214,1.0723391726969302,0.3672215072907914,-0.7928309822402702,0.3268329378629873,-1.1196639201032574,0.023048673410367326,0.0001
2024-11-04,0.7927044873323529,2.1920030928001877,2224.0,2.0,1.0723327798205242,0.3673492444148498,1.0723327798205242,0.3673492444148498,-1.399298605467835,-0.27962829248817134,-1.1196703129796635,0.030851302162193638,0.0001
