end_date,poll_margin,true_margin,n_polls_combined,n_questions_combined,filtered,filtered_se,smoothed,smoothed_se,total_error,sampling_noise,systematic_bias,weight
2023-11-03,0.02151462994836491,1.4142014404187997,1232.0,2.0,0.02151462994836491,2.8211293484050577,0.21285085794092068,2.7016514754168806,-1.3926868104704349,-0.19133622799255576,-1.201350582477879,0.0
2024-05-12,3.0,1.4142014404187997,704.0,1.0,2.6153096057375635,3.3534326314352656,2.114732874103391,2.845297784638612,1.5857985595812003,0.8852671258966089,0.7005314336845914,0.8708436179910571
2024-07-12,2.0,1.4142014404187997,568.0,1.0,2.191856190028715,3.374063943694066,0.990075291129866,1.8189125575490623,0.5857985595812003,1.009924708870134,-0.42412614928893366,0.6881956851644796
2024-07-16,0.0,1.4142014404187997,532.0,1.0,1.2495518995094945,2.726639071670394,0.8151801818638666,1.5632024221890866,-1.4142014404187997,-0.8151801818638666,-0.599021258554933,0.4299115493096632
2024-07-18,5.0,1.4142014404187997,650.0,1.0,2.6836576785157877,2.2590564136951894,0.766781311758425,1.4483803262460728,3.5857985595812005,4.233218688241575,-0.6474201286603747,0.382382515523607
2024-07-23,1.0018202267884633,1.4142014404187997,1600.0,2.0,1.7569946145668682,1.7948198620048252,-0.011092139094447617,1.111085273752111,-0.4123812136303364,1.012912365882911,-1.4252935795132473,0.5509825357957119
2024-07-24,1.1091044226342812,1.4142014404187997,3136.0,4.0,1.3937584334902047,1.2638457496123783,-0.23842427434176527,1.0511564575937185,-0.3050970177845185,1.3475286969760465,-1.652625714760565,0.5606446672593838
2024-07-26,3.0,1.4142014404187997,500.0,1.0,1.575760174480544,1.4665717851293798,-1.0848904685309608,1.1358603283258373,1.5857985595812003,4.084890468530961,-2.4990919089497607,0.11330907180157918
2024-07-28,-11.514340553879899,1.4142014404187997,1412.0,2.0,-2.559322162104758,1.4276193443462393,-2.109622218302213,1.1523635529102736,-12.9285419942987,-9.404718335577686,-3.523823658721013,0.315893851574909
2024-07-29,0.0,1.4142014404187997,400.0,1.0,-2.3077944726332484,1.4870366795756775,-2.018232575539458,1.1933822810883454,-1.4142014404187997,2.018232575539458,-3.4324340159582576,0.09827902606237583
2024-08-02,-2.4866122139882076,1.4142014404187997,812.0,2.0,-2.3531694609519267,1.6989767405298184,-1.801283883082883,1.2081428273223074,-3.900813654407007,-0.6853283309053246,-3.2154853235016825,0.25374992422372206
2024-08-03,1.0,1.4142014404187997,771.0,1.0,-1.566243287716334,1.589369729277981,-1.7220933670611573,1.1978819264286096,-0.4142014404187997,2.7220933670611576,-3.136294807479957,0.23468130149682132
2024-08-08,-1.442390915353182,1.4142014404187997,4476.0,7.0,-1.48065057875674,1.1916746483282126,-1.8498625601137462,0.9916377041620197,-2.8565923557719817,0.4074716447605642,-3.264064000532546,0.6910865518879552
2024-08-11,-2.0039873805629225,1.4142014404187997,2200.0,4.0,-1.6868525010028583,1.2702492744340166,-2.1729206601786637,1.0617166342677784,-3.4181888209817224,0.16893327961574123,-3.5871221005974636,0.39401380054767315
2024-08-15,1.0,1.4142014404187997,530.0,1.0,-1.2488458270047615,1.6544403734754556,-2.6720099468510403,1.128126533184969,-0.4142014404187997,3.6720099468510403,-4.08621138726984,0.16301850355931793
2024-08-16,-7.09221207757117,1.4142014404187997,2106.0,3.0,-3.6535174341378616,1.3618034311382596,-2.887363350980833,1.1000487431279748,-8.50641351798997,-4.2048487265903365,-4.301564791399633,0.41152163051563145
2024-08-21,0.4422216081790549,1.4142014404187997,800.0,2.0,-2.5970324649593404,1.7067204898553827,-2.0317919262026685,1.0189416995992715,-0.9719798322397448,2.4740135343817236,-3.445993366621468,0.257947334598954
2024-08-22,-2.1064822599135176,1.4142014404187997,3484.0,4.0,-2.3208821929929924,1.2058755532081542,-1.9514194236069042,0.9388338308157687,-3.5206837003323175,-0.15506283630661333,-3.365620864025704,0.56293987674626
2024-08-23,-1.5119119900540665,1.4142014404187997,1000.0,2.0,-2.177127078753845,1.2394842889317284,-1.8461833359058022,0.9606594197267757,-2.926113430472866,0.3342713458517357,-3.260384776324602,0.1777013710973485
2024-08-26,-1.0849003739769811,1.4142014404187997,4906.0,8.0,-1.5312839693610392,1.0656960592946214,-1.5785178522967878,0.8785365513544412,-2.4991018143957806,0.4936174783198066,-2.9927192927155875,0.5913086601602073
2024-08-28,-1.7203748117054154,1.4142014404187997,2561.0,4.0,-1.5972570358935039,1.1308512536485362,-1.6129699697671596,0.9358356066860573,-3.134576252124215,-0.10740484193825584,-3.027171410185959,0.34889614808692415
2024-08-29,-5.0,1.4142014404187997,708.0,1.0,-1.9942638982841472,1.222900499962888,-1.6180591204469186,0.993290499459841,-6.4142014404187995,-3.381940879553081,-3.0322605608657183,0.11667259812992979
2024-08-30,0.3999999999999986,1.4142014404187997,1089.0,1.0,-1.558999412180559,1.250002498038281,-1.5138655174257705,1.0391896587207445,-1.0142014404188011,1.913865517425769,-2.92806695784457,0.181794699579909
2024-09-01,-1.0,1.4142014404187997,600.0,1.0,-1.4842894209578061,1.4392166205949515,-1.4899373168655314,1.1229206531694993,-2.4142014404187995,0.48993731686553144,-2.904138757284331,0.133649498720083
2024-09-03,-0.7999999999999972,1.4142014404187997,822.0,1.0,-1.3481747029271267,1.5241154366328593,-1.4921960417815456,1.1452186767892214,-2.2142014404187966,0.6921960417815485,-2.9063974822003456,0.19891395930125275
2024-09-06,-0.5234705750621944,1.4142014404187997,2008.0,2.0,-0.9971505054109651,1.4310453312426794,-1.569235171770727,1.0875064115512632,-1.937672015480994,1.0457645967085325,-2.983436612189527,0.4256365230339328
2024-09-08,-3.0700000000000003,1.4142014404187997,1368.0,1.0,-1.6032688238017188,1.4266129754580166,-1.8006453811997678,1.081438701472695,-4.4842014404188,-1.2693546188002325,-3.2148468216185675,0.2924082621400949
2024-09-09,-3.0000000000000004,1.4142014404187997,556.0,1.0,-1.7818283463198554,1.4616013271019646,-1.840813567704757,1.0933801661235076,-4.4142014404188,-1.1591864322952434,-3.2550150081235567,0.12784100875026805
2024-09-11,-0.5079633843060479,1.4142014404187997,1160.0,2.0,-1.441863357221525,1.4742655997372374,-1.863686105113394,1.0736739902680923,-1.9221648247248475,1.355722720807346,-3.2778875455321934,0.2668767877569158
2024-09-12,0.6000000000000014,1.4142014404187997,800.0,1.0,-1.0815064430232386,1.4597838984914304,-1.9440715699001894,1.068120517967549,-0.8142014404187983,2.544071569900191,-3.358273010318989,0.17648434354032563
2024-09-16,-2.8521292125515565,1.4142014404187997,6266.0,6.0,-2.339371336971407,1.0473273965280674,-2.6146873115019527,0.8121918759259028,-4.266330652970356,-0.23744190104960383,-4.028888751920753,0.7104081770524476
2024-09-17,-3.9311303376360835,1.4142014404187997,2420.0,2.0,-2.7726751770196136,1.0486855250766927,-2.718647121506839,0.8254075659641286,-5.3453317780548835,-1.2124832161292445,-4.1328485619256385,0.2722169875384845
