end_date,poll_margin,true_margin,n_polls_combined,n_questions_combined,filtered,filtered_se,smoothed,smoothed_se,total_error,sampling_noise,systematic_bias,weight
2024-05-12,3.0,1.4142014404187997,704.0,1.0,3.0,3.593529222467416,-1.3460009364239989,0.27871359331475015,1.5857985595812003,4.346000936423999,-2.7602023768427983,0.0
2024-07-12,2.0,1.4142014404187997,568.0,1.0,2.561481317094881,2.6933412755102304,-1.3480538813028966,0.2676785243794875,0.5857985595812003,3.3480538813028966,-2.762255321721696,0.4385186829051189
2024-07-16,0.0,1.4142014404187997,532.0,1.0,1.804497236232025,2.2606632507808557,-1.348269458263934,0.26694507398568784,-1.4142014404187997,1.348269458263934,-2.762470898682734,0.29552590362884
2024-07-18,5.0,1.4142014404187997,650.0,1.0,2.689343772140806,1.9223941763672006,-1.3483928397738398,0.2665806486055982,3.5857985595812005,6.34839283977384,-2.7625942801926398,0.27690369914292134
2024-07-23,1.0018202267884633,1.4142014404187997,1600.0,2.0,2.0357289079233487,1.5048319025875665,-1.3489391295915927,0.2656772582609336,-0.4123812136303364,2.350759356380056,-2.7631405700103926,0.3873219227178174
2024-07-24,1.1091044226342812,1.4142014404187997,3136.0,4.0,1.6253678879611937,1.1232628324295832,-1.349088594796135,0.2655007254623517,-0.3050970177845185,2.4581930174304163,-2.7632900352149345,0.4428557916145932
2024-07-26,3.0,1.4142014404187997,500.0,1.0,1.7110565771821369,1.0877760480400251,-1.3495600873490181,0.26516589670168694,1.5857985595812003,4.349560087349018,-2.7637615277678176,0.06233572493359894
2024-07-28,-11.514340553879899,1.4142014404187997,1412.0,2.0,-0.3388549291646794,1.000011589385649,-1.3500774081611715,0.26483332546110616,-12.9285419942987,-10.164263145718728,-2.764278848579971,0.15499810599503736
2024-07-29,0.0,1.4142014404187997,400.0,1.0,-0.32443386990622336,0.9785498079108848,-1.3501785280652223,0.26467094285032233,-1.4142014404187997,1.3501785280652223,-2.764379968484022,0.0425582100694413
2024-08-02,-2.4866122139882076,1.4142014404187997,812.0,2.0,-0.49237430485833633,0.9399751078360089,-1.3506070108552584,0.2640247667882416,-3.900813654407007,-1.1360052031329493,-2.764808451274058,0.07767186985836588
2024-08-03,1.0,1.4142014404187997,771.0,1.0,-0.37915426186862594,0.9036670967115799,-1.350704145097174,0.2638652048155228,-0.4142014404187997,2.3507041450971737,-2.7649055855159737,0.07586571453363222
